SYMBOL,DATE,itime,rtime,iprice
AA,20080102,9:30:00,,36.46
AA,20080102,9:45:00,9:44:59,36.7
AA,20080102,10:00:00,9:59:59,36.61
AA,20080102,10:15:00,10:14:54,36.28
AA,20080102,10:30:00,10:29:51,36.2574
AA,20080102,10:45:00,10:44:56,36.31
AA,20080102,11:00:00,10:59:59,36.31
AA,20080102,11:15:00,11:14:58,36.34
AA,20080102,11:30:00,11:29:52,36.2521
AA,20080102,11:45:00,11:44:56,36.26
AA,20080102,12:00:00,11:59:52,36.2652
AA,20080102,12:15:00,12:14:59,36.17
AA,20080102,12:30:00,12:29:59,36.24
AA,20080102,12:45:00,12:44:58,36.23
AA,20080102,13:00:00,12:59:58,36.21
AA,20080102,13:15:00,13:14:52,36.16
AA,20080102,13:30:00,13:29:59,36.14
AA,20080102,13:45:00,13:44:59,36.1
AA,20080102,14:00:00,13:59:56,36.1
AA,20080102,14:15:00,14:14:58,36.29
AA,20080102,14:30:00,14:29:58,36.17
AA,20080102,14:45:00,14:44:57,36.15
AA,20080102,15:00:00,14:59:56,36.12
AA,20080102,15:15:00,15:14:59,36.14
AA,20080102,15:30:00,15:29:59,36.12
AA,20080102,15:45:00,15:44:59,36.12
AA,20080102,16:00:00,15:59:57,36.13
AA,20080102,16:15:00,16:14:48,36.13
AA,20080103,9:30:00,16:29:01,36.18
AA,20080103,9:45:00,9:44:59,35.98
AA,20080103,10:00:00,9:59:59,36.04
AA,20080103,10:15:00,10:14:57,36.15
AA,20080103,10:30:00,10:29:59,36.2
AA,20080103,10:45:00,10:44:45,36.08
AA,20080103,11:00:00,10:59:54,36.16
AA,20080103,11:15:00,11:14:53,36.3
AA,20080103,11:30:00,11:29:59,36.29
AA,20080103,11:45:00,11:44:59,36.36
AA,20080103,12:00:00,11:59:53,36.41
AA,20080103,12:15:00,12:14:50,36.49
AA,20080103,12:30:00,12:29:59,36.61
AA,20080103,12:45:00,12:44:51,36.59
AA,20080103,13:00:00,12:59:50,36.59
AA,20080103,13:15:00,13:14:58,36.56
AA,20080103,13:30:00,13:29:59,36.5
AA,20080103,13:45:00,13:44:57,36.46
AA,20080103,14:00:00,13:59:55,36.4001
AA,20080103,14:15:00,14:14:59,36.44
AA,20080103,14:30:00,14:29:59,36.46
AA,20080103,14:45:00,14:44:58,36.41
AA,20080103,15:00:00,14:59:59,36.37
AA,20080103,15:15:00,15:14:40,36.3201
AA,20080103,15:30:00,15:29:50,36.12
AA,20080103,15:45:00,15:44:59,36.15
AA,20080103,16:00:00,15:59:59,36.21
AA,20080103,16:15:00,16:12:55,36.2833
AA,20080104,9:30:00,16:23:44,35.88
AA,20080104,9:45:00,9:44:53,35.421
AA,20080104,10:00:00,9:59:58,35.475
AA,20080104,10:15:00,10:14:46,35.46
AA,20080104,10:30:00,10:29:59,35.08
