SYMBOL,DATE,itime,rtime,iprice
AA,20060103,9:30:00,,29.59
AA,20060103,9:45:00,9:44:58,29.73
AA,20060103,10:00:00,9:59:50,29.88
AA,20060103,10:15:00,10:14:59,29.78
AA,20060103,10:30:00,10:29:55,29.73
AA,20060103,10:45:00,10:44:58,29.63
AA,20060103,11:00:00,10:59:58,29.52
AA,20060103,11:15:00,11:14:58,29.65
AA,20060103,11:30:00,11:29:54,29.53
AA,20060103,11:45:00,11:44:57,29.57
AA,20060103,12:00:00,11:59:59,29.6
AA,20060103,12:15:00,12:14:57,29.69
AA,20060103,12:30:00,12:29:58,29.67
AA,20060103,12:45:00,12:44:45,29.63
AA,20060103,13:00:00,12:59:55,29.67
AA,20060103,13:15:00,13:14:41,29.66
AA,20060103,13:30:00,13:29:58,29.69
AA,20060103,13:45:00,13:44:38,29.71
AA,20060103,14:00:00,13:59:58,29.66
AA,20060103,14:15:00,14:14:59,29.75
AA,20060103,14:30:00,14:29:57,29.77
AA,20060103,14:45:00,14:44:51,29.79
AA,20060103,15:00:00,14:59:56,29.78
AA,20060103,15:15:00,15:14:57,29.88
AA,20060103,15:30:00,15:29:41,29.88
AA,20060103,15:45:00,15:44:59,29.94
AA,20060103,16:00:00,15:59:55,29.93
AA,20060103,16:15:00,16:10:50,29.9
AA,20060104,9:30:00,16:28:43,29.86
AA,20060104,9:45:00,9:44:43,29.95
AA,20060104,10:00:00,9:59:57,29.95
AA,20060104,10:15:00,10:14:59,29.96
AA,20060104,10:30:00,10:29:56,30.05
AA,20060104,10:45:00,10:44:48,30.07
AA,20060104,11:00:00,10:59:54,30.16
AA,20060104,11:15:00,11:14:58,30.19
AA,20060104,11:30:00,11:29:59,30.36
AA,20060104,11:45:00,11:44:59,30.4
AA,20060104,12:00:00,11:59:58,30.29
AA,20060104,12:15:00,12:14:51,30.21
AA,20060104,12:30:00,12:29:59,29.95
AA,20060104,12:45:00,12:44:56,30.1
AA,20060104,13:00:00,12:59:58,30.11
AA,20060104,13:15:00,13:14:57,30.17
AA,20060104,13:30:00,13:29:58,30.23
AA,20060104,13:45:00,13:44:56,30.08
AA,20060104,14:00:00,13:59:59,30.02
AA,20060104,14:15:00,14:14:55,29.93
AA,20060104,14:30:00,14:29:59,29.96
AA,20060104,14:45:00,14:44:47,30.09
AA,20060104,15:00:00,14:59:59,30.02
AA,20060104,15:15:00,15:14:45,29.99
AA,20060104,15:30:00,15:29:58,30.12
AA,20060104,15:45:00,15:44:59,30.1
AA,20060104,16:00:00,15:59:57,30.09
AA,20060104,16:15:00,16:12:12,30.0843
AA,20060105,9:30:00,16:24:21,29.9
AA,20060105,9:45:00,9:44:59,30.19
AA,20060105,10:00:00,9:59:59,30.1
AA,20060105,10:15:00,10:14:53,30.19
AA,20060105,10:30:00,10:29:58,30.1248
AA,20060105,10:45:00,10:44:47,29.98
AA,20060105,11:00:00,10:59:54,30.02
AA,20060105,11:15:00,11:14:52,30.16
AA,20060105,11:30:00,11:29:59,30.15
AA,20060105,11:45:00,11:44:36,30.12
AA,20060105,12:00:00,11:59:58,30.14
AA,20060105,12:15:00,12:14:44,30.19
AA,20060105,12:30:00,12:29:56,30.16
AA,20060105,12:45:00,12:44:43,30.15
AA,20060105,13:00:00,12:59:41,30.1
AA,20060105,13:15:00,13:14:38,30.16
AA,20060105,13:30:00,13:29:38,30.18
AA,20060105,13:45:00,13:44:55,30.21
AA,20060105,14:00:00,13:59:59,30.2
AA,20060105,14:15:00,14:14:57,30.2
AA,20060105,14:30:00,14:29:55,30.2
AA,20060105,14:45:00,14:44:59,30.13
AA,20060105,15:00:00,14:59:54,30.2
AA,20060105,15:15:00,15:14:55,30.16
AA,20060105,15:30:00,15:29:58,30.29
AA,20060105,15:45:00,15:44:58,30.19
AA,20060105,16:00:00,15:59:58,30.31
AA,20060105,16:15:00,16:12:59,30.1582
AA,20060106,9:30:00,16:29:58,30.31
AA,20060106,9:45:00,9:44:55,30.34
AA,20060106,10:00:00,9:59:54,30.23
AA,20060106,10:15:00,10:14:51,30.04
AA,20060106,10:30:00,10:29:54,30.11
AA,20060106,10:45:00,10:44:57,30.16
AA,20060106,11:00:00,10:59:57,30.15
AA,20060106,11:15:00,11:14:57,30.084
AA,20060106,11:30:00,11:29:52,30.17
AA,20060106,11:45:00,11:44:57,30.16
AA,20060106,12:00:00,11:59:51,30.17
AA,20060106,12:15:00,12:14:54,30.2
AA,20060106,12:30:00,12:29:57,30.23
AA,20060106,12:45:00,12:44:59,30.23
AA,20060106,13:00:00,12:59:59,30.18
AA,20060106,13:15:00,13:14:48,30.21
AA,20060106,13:30:00,13:29:59,30.18
AA,20060106,13:45:00,13:44:59,30.15
AA,20060106,14:00:00,13:59:54,30.17
AA,20060106,14:15:00,14:14:59,30.23
AA,20060106,14:30:00,14:29:59,30.28
AA,20060106,14:45:00,14:44:58,30.25
AA,20060106,15:00:00,14:59:48,30.23
AA,20060106,15:15:00,15:14:57,30.24
AA,20060106,15:30:00,15:29:53,30.19
