SYMBOL,DATE,itime,rtime,iprice
AA,20050103,9:30:00,,31.8
AA,20050103,9:45:00,9:44:59,31.63
AA,20050103,10:00:00,9:59:52,31.55
AA,20050103,10:15:00,10:14:35,31.5
AA,20050103,10:30:00,10:29:57,31.5
AA,20050103,10:45:00,10:44:57,31.26
AA,20050103,11:00:00,10:59:40,31.21
AA,20050103,11:15:00,11:14:57,31.25
AA,20050103,11:30:00,11:29:45,31.24
AA,20050103,11:45:00,11:44:59,31.33
AA,20050103,12:00:00,11:59:59,31.3
AA,20050103,12:15:00,12:14:59,31.3
AA,20050103,12:30:00,12:29:45,31.26
AA,20050103,12:45:00,12:44:59,31.23
AA,20050103,13:00:00,12:59:35,31.21
AA,20050103,13:15:00,13:14:56,31.19
AA,20050103,13:30:00,13:29:55,31.01
AA,20050103,13:45:00,13:44:55,31
AA,20050103,14:00:00,13:59:56,30.98
AA,20050103,14:15:00,14:14:51,31
AA,20050103,14:30:00,14:29:57,31
AA,20050103,14:45:00,14:44:45,31
AA,20050103,15:00:00,14:59:45,31
AA,20050103,15:15:00,15:14:58,30.96
AA,20050103,15:30:00,15:29:56,30.99
AA,20050103,15:45:00,15:44:59,31.01
AA,20050103,16:00:00,15:59:58,30.99
AA,20050103,16:15:00,16:13:53,30.9755
AA,20050104,9:30:00,16:29:49,30.89
AA,20050104,9:45:00,9:44:59,30.59
AA,20050104,10:00:00,9:59:54,30.7
AA,20050104,10:15:00,10:14:56,30.83
AA,20050104,10:30:00,10:29:54,30.79
AA,20050104,10:45:00,10:44:56,30.66
AA,20050104,11:00:00,10:59:57,30.6
AA,20050104,11:15:00,11:14:58,30.58
AA,20050104,11:30:00,11:29:58,30.61
AA,20050104,11:45:00,11:44:48,30.61
AA,20050104,12:00:00,11:59:57,30.59
AA,20050104,12:15:00,12:14:57,30.54
AA,20050104,12:30:00,12:29:54,30.55
AA,20050104,12:45:00,12:44:53,30.53
AA,20050104,13:00:00,12:59:59,30.49
AA,20050104,13:15:00,13:14:52,30.6
AA,20050104,13:30:00,13:29:58,30.59
AA,20050104,13:45:00,13:44:46,30.58
AA,20050104,14:00:00,13:59:58,30.54
AA,20050104,14:15:00,14:14:59,30.44
AA,20050104,14:30:00,14:29:47,30.4
AA,20050104,14:45:00,14:44:58,30.36
AA,20050104,15:00:00,14:59:55,30.43
AA,20050104,15:15:00,15:14:59,30.29
AA,20050104,15:30:00,15:29:46,30.3
AA,20050104,15:45:00,15:44:50,30.43
AA,20050104,16:00:00,15:59:58,30.43
AA,20050105,9:30:00,16:10:24,30.43
AA,20050105,9:45:00,9:44:51,30.41
AA,20050105,10:00:00,9:59:55,30.5
AA,20050105,10:15:00,10:14:57,30.63
AA,20050105,10:30:00,10:29:58,30.53
AA,20050105,10:45:00,10:44:54,30.49
AA,20050105,11:00:00,10:59:56,30.41
AA,20050105,11:15:00,11:14:41,30.38
AA,20050105,11:30:00,11:29:57,30.29
AA,20050105,11:45:00,11:44:59,30.29
AA,20050105,12:00:00,11:59:59,30.09
AA,20050105,12:15:00,12:14:54,30.02
AA,20050105,12:30:00,12:29:54,30
AA,20050105,12:45:00,12:44:59,29.85
AA,20050105,13:00:00,12:59:59,30
AA,20050105,13:15:00,13:14:58,30.02
AA,20050105,13:30:00,13:29:52,30.05
AA,20050105,13:45:00,13:44:57,30.14
AA,20050105,14:00:00,13:59:48,30.18
AA,20050105,14:15:00,14:14:38,30.19
AA,20050105,14:30:00,14:29:57,30.11
AA,20050105,14:45:00,14:44:54,30.14
AA,20050105,15:00:00,14:59:55,30.12
AA,20050105,15:15:00,15:14:54,30.28
AA,20050105,15:30:00,15:29:53,30.28
AA,20050105,15:45:00,15:44:53,30.28
AA,20050105,16:00:00,15:59:58,30.26
AA,20050106,9:30:00,16:11:08,30.5
AA,20050106,9:45:00,9:44:53,30.66
AA,20050106,10:00:00,9:59:58,30.64
AA,20050106,10:15:00,10:14:44,30.71
AA,20050106,10:30:00,10:29:49,30.7
AA,20050106,10:45:00,10:44:56,30.78
AA,20050106,11:00:00,10:59:56,30.6
AA,20050106,11:15:00,11:14:56,30.57
AA,20050106,11:30:00,11:29:51,30.65
AA,20050106,11:45:00,11:44:59,30.57
AA,20050106,12:00:00,11:59:57,30.56
AA,20050106,12:15:00,12:14:59,30.57
AA,20050106,12:30:00,12:29:36,30.62
AA,20050106,12:45:00,12:44:59,30.57
AA,20050106,13:00:00,12:59:40,30.51
