SYMBOL,DATE,itime,rtime,iprice
AA,20090102,9:30:00,,11.36
AA,20090102,9:45:00,9:44:58,11.71
AA,20090102,10:00:00,9:59:59,11.65
AA,20090102,10:15:00,10:14:59,11.86
AA,20090102,10:30:00,10:29:59,12.02
AA,20090102,10:45:00,10:44:59,12.38
AA,20090102,11:00:00,10:59:59,12.41
AA,20090102,11:15:00,11:14:59,12.29
AA,20090102,11:30:00,11:29:58,12.27
AA,20090102,11:45:00,11:44:59,12.28
AA,20090102,12:00:00,11:59:59,12.23
AA,20090102,12:15:00,12:14:57,12.2218
AA,20090102,12:30:00,12:29:58,12.21
AA,20090102,12:45:00,12:44:56,12.19
AA,20090102,13:00:00,12:59:58,12.1
AA,20090102,13:15:00,13:14:57,12.04
AA,20090102,13:30:00,13:29:59,12.1501
AA,20090102,13:45:00,13:44:56,12.23
AA,20090102,14:00:00,13:59:59,12.18
AA,20090102,14:15:00,14:14:59,12.09
AA,20090102,14:30:00,14:29:56,12.11
AA,20090102,14:45:00,14:44:58,12.14
AA,20090102,15:00:00,14:59:57,12.15
AA,20090102,15:15:00,15:14:56,12.13
AA,20090102,15:30:00,15:29:59,11.98
AA,20090102,15:45:00,15:44:59,12.16
AA,20090102,16:00:00,15:59:59,12.1
AA,20090102,16:15:00,16:14:35,12.06
AA,20090105,9:30:00,16:27:19,12.22
AA,20090105,9:45:00,9:44:58,11.85
AA,20090105,10:00:00,9:59:59,11.72
AA,20090105,10:15:00,10:14:58,11.8399
AA,20090105,10:30:00,10:29:59,12.031
AA,20090105,10:45:00,10:44:58,12.24
AA,20090105,11:00:00,10:59:55,12.28
AA,20090105,11:15:00,11:14:59,12.14
AA,20090105,11:30:00,11:29:57,12.12
AA,20090105,11:45:00,11:44:59,11.999
AA,20090105,12:00:00,11:59:57,11.83
AA,20090105,12:15:00,12:14:59,12
AA,20090105,12:30:00,12:29:57,11.9982
AA,20090105,12:45:00,12:44:58,11.9825
AA,20090105,13:00:00,12:59:57,12.09
AA,20090105,13:15:00,13:14:58,12.3
AA,20090105,13:30:00,13:29:59,12.29
AA,20090105,13:45:00,13:44:55,12.25
