SYMBOL,DATE,itime,rtime,iprice
AA,20010102,9:30:00,,33
AA,20010102,9:45:00,9:44:52,32.9375
AA,20010102,10:00:00,9:59:31,33.25
AA,20010102,10:15:00,10:14:59,33.25
AA,20010102,10:30:00,10:29:42,33.5
AA,20010102,10:45:00,10:44:59,33.5625
AA,20010102,11:00:00,10:59:55,33.125
AA,20010102,11:15:00,11:14:42,33.3125
AA,20010102,11:30:00,11:29:50,32.875
AA,20010102,11:45:00,11:44:07,32.875
AA,20010102,12:00:00,11:59:44,33.0625
AA,20010102,12:15:00,12:14:49,32.875
AA,20010102,12:30:00,12:29:26,32.875
AA,20010102,12:45:00,12:44:58,33.0625
AA,20010102,13:00:00,12:59:29,33.0625
AA,20010102,13:15:00,13:14:58,33.0625
AA,20010102,13:30:00,13:29:50,32.8125
AA,20010102,13:45:00,13:44:57,32.625
AA,20010102,14:00:00,13:59:56,32.625
AA,20010102,14:15:00,14:14:33,32.375
AA,20010102,14:30:00,14:29:48,31.9375
AA,20010102,14:45:00,14:44:30,32.125
AA,20010102,15:00:00,14:59:01,32.3125
AA,20010102,15:15:00,15:14:59,32.375
AA,20010102,15:30:00,15:29:31,32.5
AA,20010102,15:45:00,15:44:54,32.5
AA,20010102,16:00:00,15:59:43,32.3125
AA,20010103,9:30:00,16:08:13,32.1875
AA,20010103,9:45:00,9:44:24,32.1875
AA,20010103,10:00:00,9:59:15,31.9375
AA,20010103,10:15:00,10:14:55,32
AA,20010103,10:30:00,10:29:34,31.875
AA,20010103,10:45:00,10:43:28,31.75
AA,20010103,11:00:00,10:59:43,31.75
AA,20010103,11:15:00,11:14:49,31.5625
AA,20010103,11:30:00,11:29:58,31.625
AA,20010103,11:45:00,11:44:57,31.5625
AA,20010103,12:00:00,11:59:51,31.5
AA,20010103,12:15:00,12:14:54,31.4375
AA,20010103,12:30:00,12:29:54,31.4375
AA,20010103,12:45:00,12:44:16,31.375
AA,20010103,13:00:00,12:59:52,31.375
AA,20010103,13:15:00,13:14:57,31.4375
AA,20010103,13:30:00,13:29:45,32.625
AA,20010103,13:45:00,13:44:53,32.3125
AA,20010103,14:00:00,13:59:30,32.6875
AA,20010103,14:15:00,14:14:50,32.5
AA,20010103,14:30:00,14:29:36,32.4375
AA,20010103,14:45:00,14:44:28,32.5
AA,20010103,15:00:00,14:59:41,32.5625
AA,20010103,15:15:00,15:14:51,32.5625
AA,20010103,15:30:00,15:29:27,32.4375
AA,20010103,15:45:00,15:44:55,32.625
AA,20010103,16:00:00,15:59:54,32.6875
AA,20010103,16:15:00,16:08:09,32.29296875
AA,20010104,9:30:00,16:15:06,32.5
AA,20010104,9:45:00,9:44:36,32.375
AA,20010104,10:00:00,9:59:55,32.625
AA,20010104,10:15:00,10:14:56,32.9375
AA,20010104,10:30:00,10:29:47,32.9375
AA,20010104,10:45:00,10:44:47,32.8125
AA,20010104,11:00:00,10:59:59,33.125
AA,20010104,11:15:00,11:13:55,33
AA,20010104,11:30:00,11:29:37,33.3125
AA,20010104,11:45:00,11:44:59,33.3125
AA,20010104,12:00:00,11:59:55,33.1875
AA,20010104,12:15:00,12:14:48,33.375
AA,20010104,12:30:00,12:29:56,33.4375
AA,20010104,12:45:00,12:44:39,33.25
AA,20010104,13:00:00,12:59:39,33.25
AA,20010104,13:15:00,13:14:39,33.125
AA,20010104,13:30:00,13:29:01,33.125
AA,20010104,13:45:00,13:44:32,32.8125
AA,20010104,14:00:00,13:59:52,33
AA,20010104,14:15:00,14:14:46,33.1875
AA,20010104,14:30:00,14:29:52,33.1875
AA,20010104,14:45:00,14:44:43,33.375
AA,20010104,15:00:00,14:59:54,33.5625
AA,20010104,15:15:00,15:14:59,33.5625
AA,20010104,15:30:00,15:29:59,33.5
AA,20010104,15:45:00,15:44:48,33.625
AA,20010104,16:00:00,15:59:52,33.75
AA,20010104,16:15:00,16:02:13,33.75
AA,20010105,9:30:00,16:21:48,33.875
AA,20010105,9:45:00,9:44:59,33.0625
AA,20010105,10:00:00,9:59:57,33
AA,20010105,10:15:00,10:14:52,33.0625
AA,20010105,10:30:00,10:29:39,33.1875
AA,20010105,10:45:00,10:44:56,33.1875
AA,20010105,11:00:00,10:59:12,33.25
AA,20010105,11:15:00,11:14:45,33.4375
AA,20010105,11:30:00,11:29:53,33.75
AA,20010105,11:45:00,11:44:53,33.3125
AA,20010105,12:00:00,11:59:18,33.3125
AA,20010105,12:15:00,12:14:53,33.4375
AA,20010105,12:30:00,12:29:52,33.6875
AA,20010105,12:45:00,12:44:57,33.6875
AA,20010105,13:00:00,12:59:53,33.3125
AA,20010105,13:15:00,13:14:47,33.5
AA,20010105,13:30:00,13:29:36,33.3125
AA,20010105,13:45:00,13:44:48,33.1875
AA,20010105,14:00:00,13:59:45,33.25
AA,20010105,14:15:00,14:14:58,33.0625
AA,20010105,14:30:00,14:29:41,33.1875
AA,20010105,14:45:00,14:44:45,33.25
AA,20010105,15:00:00,14:59:53,33.25
AA,20010105,15:15:00,15:14:54,33.25
AA,20010105,15:30:00,15:29:49,33.25
AA,20010105,15:45:00,15:44:36,33.125
AA,20010105,16:00:00,15:59:47,33.1875
AA,20010108,9:30:00,16:01:49,34.25
AA,20010108,9:45:00,9:44:55,34.4375
AA,20010108,10:00:00,9:59:57,34.75
AA,20010108,10:15:00,10:14:44,35.625
AA,20010108,10:30:00,10:29:59,35.5625
AA,20010108,10:45:00,10:44:58,35.5
AA,20010108,11:00:00,10:59:56,34.75
AA,20010108,11:15:00,11:14:58,34.9375
AA,20010108,11:30:00,11:29:33,34.875
AA,20010108,11:45:00,11:44:45,34.75
AA,20010108,12:00:00,11:59:48,34.8125
AA,20010108,12:15:00,12:14:51,34.4375
AA,20010108,12:30:00,12:29:58,34.5625
AA,20010108,12:45:00,12:44:56,34.375
AA,20010108,13:00:00,12:59:44,34.125
AA,20010108,13:15:00,13:14:35,34.25
AA,20010108,13:30:00,13:29:58,34.3125
AA,20010108,13:45:00,13:44:27,34.3125
AA,20010108,14:00:00,13:59:40,34.3125
AA,20010108,14:15:00,14:14:55,34.3125
AA,20010108,14:30:00,14:29:59,33.5
AA,20010108,14:45:00,14:44:51,33.5
AA,20010108,15:00:00,14:59:57,33.3125
AA,20010108,15:15:00,15:14:42,32.875
AA,20010108,15:30:00,15:29:57,33.4375
AA,20010108,15:45:00,15:44:38,33.5
AA,20010108,16:00:00,15:59:56,33.5625
AA,20010109,9:30:00,16:04:36,33.75
AA,20010109,9:45:00,9:44:39,33.5625
AA,20010109,10:00:00,9:59:25,33.0625
AA,20010109,10:15:00,10:14:53,33.6875
AA,20010109,10:30:00,10:29:39,33.6875
AA,20010109,10:45:00,10:44:48,33.875
AA,20010109,11:00:00,10:59:47,33.5625
AA,20010109,11:15:00,11:14:07,33.1875
AA,20010109,11:30:00,11:29:50,33.125
AA,20010109,11:45:00,11:44:54,33.125
AA,20010109,12:00:00,11:59:14,33.1875
AA,20010109,12:15:00,12:14:54,33.125
AA,20010109,12:30:00,12:29:59,32.875
AA,20010109,12:45:00,12:44:57,32.8125
AA,20010109,13:00:00,12:59:54,32.625
AA,20010109,13:15:00,13:14:58,32.5625
AA,20010109,13:30:00,13:29:44,32.5625
AA,20010109,13:45:00,13:44:54,32.6875
AA,20010109,14:00:00,13:59:54,32.5
AA,20010109,14:15:00,14:14:57,32.625
AA,20010109,14:30:00,14:29:58,32.5
AA,20010109,14:45:00,14:44:51,32.4375
AA,20010109,15:00:00,14:59:32,32.5625
AA,20010109,15:15:00,15:14:45,32.5
AA,20010109,15:30:00,15:29:54,32.5
AA,20010109,15:45:00,15:44:52,32.3125
AA,20010109,16:00:00,15:59:55,32.375
AA,20010109,16:15:00,16:08:19,32.63671875
AA,20010110,9:30:00,16:20:06,32.8125
AA,20010110,9:45:00,9:44:52,32.375
AA,20010110,10:00:00,9:59:42,32.375
AA,20010110,10:15:00,10:14:47,32.1875
AA,20010110,10:30:00,10:29:51,32.25
AA,20010110,10:45:00,10:44:41,32.4375
AA,20010110,11:00:00,10:59:53,32.3125
AA,20010110,11:15:00,11:14:42,32.4375
AA,20010110,11:30:00,11:29:33,32.6875
AA,20010110,11:45:00,11:44:56,32.75
AA,20010110,12:00:00,11:59:58,32.875
AA,20010110,12:15:00,12:14:55,32.625
AA,20010110,12:30:00,12:29:47,32.5625
AA,20010110,12:45:00,12:44:52,32.5625
AA,20010110,13:00:00,12:59:54,32.6875
AA,20010110,13:15:00,13:14:32,32.5625
AA,20010110,13:30:00,13:29:34,32.5
